wavenumber	intensity
600	0.0105203783783784
602	0.00951627027027027
604	0.00563754054054054
606	0.00320032432432432
608	0.00398513513513513
610	0.00642232432432432
612	0.00775181081081081
614	0.00689248648648649
616	0.00466516216216216
618	0.00443754054054054
620	0.00635356756756757
622	0.00617962162162162
624	0.00398767567567568
626	0.00414821621621622
628	0.00630281081081081
630	0.00659086486486486
632	0.00553545945945946
634	0.00539032432432432
636	0.00633732432432432
638	0.00817256756756757
640	0.00963294594594595
642	0.00999772972972973
644	0.0110337567567568
646	0.0144625405405405
648	0.019495027027027
650	0.0252633783783784
652	0.0343718648648649
654	0.0500720810810811
656	0.0724763513513513
658	0.100239513513514
660	0.131252702702703
662	0.156341891891892
664	0.163189972972973
666	0.147558567567568
668	0.117331513513514
670	0.0836344864864865
672	0.0566645135135135
674	0.0401145405405405
676	0.0308736486486486
678	0.0233025405405405
680	0.0174265135135135
682	0.0163011621621622
684	0.0165513783783784
686	0.0128388648648649
688	0.00765240540540541
690	0.00746483783783784
692	0.0115597297297297
694	0.0148553243243243
696	0.0157949459459459
698	0.0160345405405405
700	0.0185897027027027
702	0.0236592702702703
704	0.0309903513513514
706	0.0474051351351351
708	0.081360972972973
710	0.132398621621622
712	0.190732378378378
714	0.235053243243243
716	0.230915027027027
718	0.174928162162162
720	0.104721351351351
722	0.0570031351351351
724	0.0326126216216216
726	0.0218202702702703
728	0.0165991081081081
730	0.0122120540540541
732	0.0100361081081081
734	0.0111974324324324
736	0.0132931621621622
738	0.0157912432432432
740	0.0203622702702703
742	0.0275621351351351
744	0.0398031891891892
746	0.0635118648648649
748	0.101345972972973
750	0.144475567567568
752	0.170951
754	0.161494135135135
756	0.12553272972973
758	0.0877344324324324
760	0.0616319459459459
762	0.0480622162162162
764	0.0497287567567568
766	0.0673636756756757
768	0.113300108108108
770	0.208854081081081
772	0.352932459459459
774	0.479683972972973
776	0.505673
778	0.407744648648649
780	0.251688648648649
782	0.12455872972973
784	0.0571362702702703
786	0.0310312972972973
788	0.0198153243243243
790	0.0147535945945946
792	0.0115550810810811
794	0.00910097297297297
796	0.00769027027027027
798	0.00654816216216216
800	0.00490132432432432
802	0.00373305405405405
804	0.00411818918918919
806	0.00594237837837838
808	0.00975667567567568
810	0.0170570540540541
812	0.0276222702702703
814	0.0436644594594595
816	0.0733693513513514
818	0.125237486486486
820	0.192351459459459
822	0.250489054054054
824	0.268519837837838
826	0.236136216216216
828	0.176330405405405
830	0.121601135135135
832	0.0870457297297297
834	0.0710112702702703
836	0.0699209459459459
838	0.0811914324324324
840	0.107735540540541
842	0.168505594594595
844	0.278686567567568
846	0.40767627027027
848	0.482182648648649
850	0.446503783783784
852	0.325198837837838
854	0.189291513513514
856	0.0975109459459459
858	0.0523567297297297
860	0.0326332702702703
862	0.0210618648648649
864	0.0154005405405405
866	0.0145328918918919
868	0.0143718918918919
870	0.0127198378378378
872	0.0109926756756757
874	0.0115826756756757
876	0.0136313783783784
878	0.0158711891891892
880	0.0203300810810811
882	0.0289072702702703
884	0.0400350810810811
886	0.0512299189189189
888	0.0618905135135135
890	0.0722295945945946
892	0.085669
894	0.108884324324324
896	0.145348297297297
898	0.188154567567568
900	0.218579081081081
902	0.214441081081081
904	0.174132756756757
906	0.119032189189189
908	0.0749351081081081
910	0.050074972972973
912	0.0412607567567568
914	0.0422460540540541
916	0.0498645405405405
918	0.0652796486486486
920	0.0942264324324324
922	0.133591837837838
924	0.168330297297297
926	0.184214540540541
928	0.187466864864865
930	0.194734378378378
932	0.215578216216216
934	0.249648864864865
936	0.301344108108108
938	0.388903216216216
940	0.511306216216216
942	0.637181162162162
944	0.731763891891892
946	0.771480189189189
948	0.733266756756757
950	0.611924756756757
952	0.447457648648649
954	0.302290459459459
956	0.21861927027027
958	0.202267405405405
960	0.230068810810811
962	0.26918927027027
964	0.287141351351351
966	0.261208648648649
968	0.198384675675676
970	0.128379891891892
972	0.0777528918918919
974	0.0489541891891892
976	0.0341987027027027
978	0.0258322162162162
980	0.0207303243243243
982	0.0175466216216216
984	0.014998972972973
986	0.0123433243243243
988	0.0100522432432432
990	0.00909872972972973
992	0.00861232432432432
994	0.00753032432432432
996	0.00725348648648649
998	0.00862281081081081
1000	0.00972818918918919
1002	0.00903578378378378
1004	0.00861059459459459
1006	0.0103034864864865
1008	0.0132631891891892
1010	0.0164116756756757
1012	0.0204291621621622
1014	0.0274397567567568
1016	0.0383231351351351
1018	0.0536114594594595
1020	0.0753474864864865
1022	0.101733162162162
1024	0.125629783783784
1026	0.140961513513514
1028	0.14765572972973
1030	0.147161027027027
1032	0.139836216216216
1034	0.124171648648649
1036	0.0988222702702703
1038	0.0689122972972973
1040	0.0435163513513514
1042	0.0274411621621622
1044	0.0188357297297297
1046	0.0164472972972973
1048	0.0196065945945946
1050	0.0247277027027027
1052	0.0298062702702703
1054	0.0371425945945946
1056	0.0474928918918919
1058	0.0622076756756757
1060	0.0860178918918919
1062	0.115961675675676
1064	0.136361945945946
1066	0.134506351351351
1068	0.113153702702703
1070	0.0829862432432432
1072	0.0551571081081081
1074	0.0361075135135135
1076	0.0258917837837838
1078	0.0200495405405405
1080	0.0156307567567568
1082	0.0130103513513514
1084	0.0124193513513514
1086	0.0121721351351351
1088	0.0113586486486486
1090	0.0102254594594595
1092	0.00953775675675676
1094	0.00996724324324324
1096	0.0121076216216216
1098	0.0163898108108108
1100	0.0225545945945946
1102	0.0295688378378378
1104	0.0360123243243243
1106	0.0409487027027027
1108	0.044518
1110	0.0483138918918919
1112	0.0554332702702703
1114	0.0712393783783784
1116	0.103802648648649
1118	0.157257486486486
1120	0.223629243243243
1122	0.28016527027027
1124	0.302086405405405
1126	0.278385918918919
1128	0.222081162162162
1130	0.163217621621622
1132	0.127824702702703
1134	0.118728756756757
1136	0.124117594594595
1138	0.133367783783784
1140	0.140830891891892
1142	0.139663189189189
1144	0.126454648648649
1146	0.104645216216216
1148	0.0814188648648649
1150	0.062532972972973
1152	0.049862
1154	0.0422926216216216
1156	0.0386824054054054
1158	0.040256027027027
1160	0.0485952972972973
1162	0.0626525945945946
1164	0.079479
1166	0.0980004864864865
1168	0.117948675675676
1170	0.138448162162162
1172	0.160257810810811
1174	0.184890783783784
1176	0.208584702702703
