wavenumber	intensity
600	0.0109361176470588
602	0.00986473529411765
604	0.00661008823529412
606	0.00478808823529412
608	0.00581326470588235
610	0.00833164705882353
612	0.0102265882352941
614	0.0102038823529412
616	0.00821858823529412
618	0.00729876470588235
620	0.00864958823529412
622	0.00925232352941176
624	0.00860208823529412
626	0.009551
628	0.0112223823529412
630	0.0109865882352941
632	0.0103266764705882
634	0.0111365
636	0.0127477058823529
638	0.0146146470588235
640	0.0155269411764706
642	0.0148512058823529
644	0.0146139411764706
646	0.0163742647058824
648	0.0185358235294118
650	0.0193260588235294
652	0.0204187647058824
654	0.0236096470588235
656	0.0272113823529412
658	0.0293365294117647
660	0.0313985
662	0.0353878235294118
664	0.0406766764705882
666	0.0463470882352941
668	0.0514385294117647
670	0.0550927941176471
672	0.0585605588235294
674	0.0627347352941176
676	0.0651430294117647
678	0.0619065882352941
680	0.0554399117647059
682	0.0515418823529412
684	0.0479502352941176
686	0.0394678235294118
688	0.0298894705882353
690	0.0275011470588235
692	0.0315194411764706
694	0.0354883235294118
696	0.0368527647058824
698	0.0366585
700	0.0373271470588235
702	0.0379895
704	0.0359268235294118
706	0.0323593823529412
708	0.0292638823529412
710	0.024569
712	0.0195556470588235
714	0.0188733823529412
716	0.0200595294117647
718	0.0184826470588235
720	0.0166559411764706
722	0.0168022941176471
724	0.0169789117647059
726	0.0175937352941176
728	0.0183610294117647
730	0.0174135
732	0.0162604117647059
734	0.0163643823529412
736	0.0160017647058824
738	0.0149936764705882
740	0.0148259117647059
742	0.0148868529411765
744	0.0143894705882353
746	0.0140212941176471
748	0.0144287058823529
750	0.0166875588235294
752	0.0203377647058824
754	0.0234125882352941
756	0.0280013823529412
758	0.0358414117647059
760	0.0424696176470588
762	0.0460312941176471
764	0.0524291764705882
766	0.066043
768	0.0867572941176471
770	0.117215617647059
772	0.161530441176471
774	0.222493558823529
776	0.303760735294118
778	0.409846352941176
780	0.537987411764706
782	0.673853852941177
784	0.793748441176471
786	0.882013705882353
788	0.932823352941176
790	0.9279605
792	0.837394
794	0.652092764705882
796	0.431188941176471
798	0.254581264705882
800	0.155993411764706
802	0.109265764705882
804	0.0839611764705882
806	0.0682367941176471
808	0.0579089117647059
810	0.0515894117647059
812	0.0470592058823529
814	0.0433903235294118
816	0.0419217352941176
818	0.0431324705882353
820	0.0455710882352941
822	0.0483562941176471
824	0.0504936176470588
826	0.0500942941176471
828	0.0469091764705882
830	0.0420251176470588
832	0.0362937647058824
834	0.0317084117647059
836	0.0291113235294118
838	0.0268444117647059
840	0.0244921764705882
842	0.0240060588235294
844	0.0257760588235294
846	0.0280922058823529
848	0.0299017647058824
850	0.0309781764705882
852	0.0320573823529412
854	0.0343484117647059
856	0.0381241470588235
858	0.0407033529411765
860	0.0400189411764706
862	0.0379062352941177
864	0.0374420588235294
866	0.0381549117647059
868	0.0371500294117647
870	0.0339568529411765
872	0.0300925294117647
874	0.0267702058823529
876	0.0232975588235294
878	0.0192637647058824
880	0.0162468823529412
882	0.0149228235294118
884	0.0137288235294118
886	0.0113410294117647
888	0.00932258823529412
890	0.00947179411764706
892	0.0107094411764706
894	0.0111808235294118
896	0.010839
898	0.0117807647058824
900	0.0147818235294118
902	0.0184970882352941
904	0.0212599705882353
906	0.0221882647058824
908	0.0208269705882353
910	0.0181912941176471
912	0.0163755294117647
914	0.0161468823529412
916	0.0160243529411765
918	0.0156210882352941
920	0.0170828235294118
922	0.0210520294117647
924	0.0248887647058824
926	0.0253585588235294
928	0.0247676764705882
930	0.0278993235294118
932	0.0354398823529412
934	0.0431043823529412
936	0.0478255
938	0.0515526470588235
940	0.0545011176470588
942	0.0533646764705882
944	0.0469719117647059
946	0.0392103529411765
948	0.0337159411764706
950	0.0305868529411765
952	0.0288651176470588
954	0.0275063529411765
956	0.0268679117647059
958	0.0269702352941176
960	0.0263093529411765
962	0.0255187647058824
964	0.0271793529411765
966	0.0314678529411765
968	0.0361161470588235
970	0.0407429705882353
972	0.0465251176470588
974	0.0556000294117647
976	0.0706263235294118
978	0.0926503529411765
980	0.120270352941176
982	0.149237411764706
984	0.171742705882353
986	0.181080882352941
988	0.176959970588235
990	0.164799294117647
992	0.148294588235294
994	0.129570117647059
996	0.112644
998	0.101708205882353
1000	0.0969495294117647
1002	0.0958106764705882
1004	0.0964461470588235
1006	0.0957135
1008	0.0883660588235294
1010	0.0730256470588235
1012	0.0542565882352941
1014	0.0386595294117647
1016	0.0282634411764706
1018	0.0221300882352941
1020	0.0193982352941176
