wavenumber	intensity
600	0.1329826
602	0.0689218333333333
604	0.0257077666666667
606	0.00743033333333333
608	0.00900573333333333
610	0.0130740666666667
612	0.0102816333333333
614	0.0053825
616	0.0132871
618	0.0392703666666667
620	0.0741344333333333
622	0.105744166666667
624	0.1294852
626	0.1403284
628	0.127401233333333
630	0.0906354333333333
632	0.0492378333333333
634	0.0239225333333333
636	0.0159813
638	0.0134942333333333
640	0.0105354333333333
642	0.00781736666666667
644	0.0071312
646	0.0059434
648	0.0020353
650	0.000509333333333333
652	0.00660443333333333
654	0.0173486
656	0.0270582
658	0.0340941333333333
660	0.0351197
662	0.0272977666666667
664	0.016071
666	0.0110767666666667
668	0.0142833333333333
670	0.0215986333333333
672	0.0296987666666667
674	0.0378102
676	0.0451883
678	0.0541086333333333
680	0.0680953666666667
682	0.0828913666666667
684	0.0877991666666667
686	0.0780900333333333
688	0.0601313
690	0.0447687666666667
692	0.0408490333333333
694	0.0455482666666667
696	0.0516487
698	0.0592598666666667
700	0.0766031666666667
702	0.104735066666667
704	0.131328866666667
706	0.1409622
708	0.126480333333333
710	0.0938191
712	0.0562534666666667
714	0.0281906
716	0.0167515666666667
718	0.0173346666666667
720	0.0174066333333333
722	0.0133557666666667
724	0.0112155333333333
726	0.0144065666666667
728	0.0186029666666667
730	0.0239991666666667
732	0.0405917333333333
734	0.0775577333333333
736	0.134360533333333
738	0.1964489
740	0.246408766666667
742	0.273450733333333
744	0.277795466666667
746	0.276003633333333
748	0.307360833333333
750	0.430016633333333
752	0.654285366666667
754	0.873007566666667
756	0.9265386
758	0.7571631
760	0.515374966666667
762	0.365175166666667
764	0.326102633333333
766	0.294523933333333
768	0.227718366666667
770	0.158200366666667
772	0.123405566666667
774	0.125968
776	0.1393774
778	0.139975266666667
780	0.117788733333333
782	0.0812985666666667
784	0.0472074666666667
786	0.0274851
788	0.0202728666666667
790	0.0197309666666667
792	0.0236769666666667
794	0.0305836666666667
796	0.0382568333333333
798	0.0492110666666667
800	0.0647550666666667
802	0.0781047
804	0.0807298666666667
806	0.0705147
808	0.0510205
810	0.0317176
812	0.0210448666666667
814	0.0195377333333333
816	0.0195344333333333
818	0.0170441666666667
820	0.0152615
822	0.0196811666666667
824	0.0287757333333333
826	0.0362457666666667
828	0.0410264
830	0.0471806333333333
832	0.0580231333333333
834	0.0778144
836	0.106841666666667
838	0.1315326
840	0.142550266666667
842	0.148022366666667
844	0.158114266666667
846	0.169431666666667
848	0.174928133333333
850	0.166060166666667
852	0.1495229
854	0.147082733333333
856	0.161697933333333
858	0.183040633333333
860	0.2156394
862	0.259779766666667
864	0.2960777
866	0.319786166666667
868	0.3602219
870	0.4394809
872	0.5459779
874	0.6119864
876	0.5722438
878	0.434915766666667
880	0.2782403
882	0.166148433333333
884	0.108394166666667
886	0.0829146
888	0.0654078333333333
890	0.0504328333333333
892	0.0410296666666667
894	0.0362801333333333
896	0.0304075
898	0.0231300333333333
900	0.0176911333333333
902	0.0144760666666667
904	0.0129238333333333
906	0.0146912666666667
908	0.0190693666666667
910	0.0224916333333333
912	0.0250431666666667
914	0.0308291333333333
916	0.0390635
918	0.0444292666666667
920	0.0468927666666667
922	0.0517921
924	0.0622179
926	0.0708036666666667
928	0.0699927
930	0.0620328333333333
932	0.0520778666666667
934	0.0400918666666667
936	0.0254957
938	0.0150597
940	0.0138693333333333
942	0.0170206
944	0.0184620333333333
946	0.0184468333333333
948	0.0199404
950	0.0214576333333333
952	0.0222191666666667
954	0.0269636666666667
956	0.038747
958	0.0538741
960	0.0637960333333333
962	0.0638494
964	0.0556600666666667
966	0.0470357333333333
968	0.0437988333333333
970	0.0446673
972	0.0449596666666667
974	0.0463723666666667
976	0.0554455
978	0.0718955333333333
980	0.0888779666666667
982	0.100980766666667
984	0.107607833333333
986	0.109465433333333
988	0.108569366666667
990	0.1020994
992	0.0898878333333333
994	0.0848863666666667
996	0.0948224666666667
998	0.1164799
1000	0.160603666666667
1002	0.277209966666667
1004	0.4978226
1006	0.7747627
1008	0.9572824
1010	0.9128135
1012	0.654171566666667
1014	0.3492297
1016	0.151986766666667
1018	0.0759348
1020	0.0549812666666667
1022	0.0454887333333333
1024	0.0435732
1026	0.0415092333333333
1028	0.0356402
1030	0.0281868
1032	0.0211871333333333
1034	0.0163315666666667
1036	0.0146774333333333
1038	0.0148074666666667
1040	0.0147948
1042	0.0159522333333333
1044	0.0198161666666667
1046	0.0243767333333333
1048	0.0263701666666667
1050	0.0286629333333333
1052	0.0350167
1054	0.0415105333333333
1056	0.0439310333333333
1058	0.0459488333333333
1060	0.0549614666666667
1062	0.0729322
1064	0.0958893666666667
1066	0.111959466666667
1068	0.113928333333333
1070	0.109802266666667
1072	0.116716333333333
1074	0.1327432
1076	0.139319633333333
1078	0.1219344
1080	0.0870862
1082	0.0518052333333333
1084	0.0308866666666667
1086	0.0273995666666667
1088	0.0330515333333333
1090	0.0364669333333333
1092	0.0383675666666667
1094	0.0473554
1096	0.0663637333333333
1098	0.0907977666666667
1100	0.1159103
1102	0.1360664
1104	0.1420286
1106	0.1327989
1108	0.123775833333333
1110	0.1314883
1112	0.160117866666667
1114	0.201244233333333
1116	0.2378498
1118	0.249185933333333
1120	0.224221566666667
1122	0.1729629
1124	0.118473333333333
1126	0.0849045333333333
1128	0.0768543333333333
1130	0.0788440666666667
1132	0.0721618666666667
1134	0.0583707
1136	0.0480538666666667
1138	0.0448593666666667
1140	0.0451204666666667
1142	0.0472314333333333
1144	0.0517569666666667
1146	0.0621617
1148	0.0783162666666667
1150	0.089458
1152	0.0917068666666667
1154	0.0926446
1156	0.0952276333333333
1158	0.0963283
1160	0.0975749
1162	0.0974615666666667
1164	0.0889450666666667
1166	0.0726373333333333
1168	0.0554432333333333
1170	0.0428666666666667
1172	0.0358899333333333
1174	0.0315282333333333
1176	0.0273570666666667
1178	0.0233178333333333
1180	0.0197902666666667
1182	0.0161915
1184	0.0128324666666667
1186	0.0109525333333333
1188	0.0114188
1190	0.0134744666666667
1192	0.0172455666666667
1194	0.0268436666666667
1196	0.0413329
1198	0.0555417
1200	0.0712511666666667
1202	0.0912597666666667
1204	0.109674966666667
1206	0.118779433333333
1208	0.1138438
1210	0.0932543333333333
1212	0.0672496333333333
1214	0.0498022
1216	0.0431645666666667
1218	0.0427845
1220	0.0492109666666667
1222	0.0658697333333333
1224	0.1012291
1226	0.1722827
1228	0.274997566666667
1230	0.3668134
1232	0.387607133333333
1234	0.3234492
1236	0.217558
1238	0.131714
1240	0.0951386
1242	0.0995833333333333
1244	0.118734533333333
1246	0.1345038
1248	0.143106833333333
1250	0.1477249
1252	0.1458808
1254	0.132884433333333
1256	0.1090214
1258	0.0802627333333333
1260	0.0534742666666667
1262	0.0342174666666667
1264	0.0255907666666667
1266	0.0265328333333333
1268	0.0331715
1270	0.0425279
1272	0.0521501333333333
1274	0.059833
