wavenumber	intensity
600	0.0623363333333333
602	0.0922217619047619
604	0.112249547619048
606	0.136128
608	0.168648547619048
610	0.199863285714286
612	0.212486738095238
614	0.204782476190476
616	0.192749142857143
618	0.187681833333333
620	0.186700952380952
622	0.185573714285714
624	0.194870238095238
626	0.227007285714286
628	0.278555547619048
630	0.342064880952381
632	0.420805666666667
634	0.514654476190476
636	0.594341261904762
638	0.610821333333333
640	0.548612095238095
642	0.437399952380952
644	0.324348666666667
646	0.232221023809524
648	0.165511571428571
650	0.124361166666667
652	0.106364261904762
654	0.102773214285714
656	0.106144047619048
658	0.115172714285714
660	0.127177476190476
662	0.138918714285714
664	0.155567357142857
666	0.188797119047619
668	0.244772071428571
670	0.320288738095238
672	0.399837285714286
674	0.460083166666667
676	0.479471476190476
678	0.45936369047619
680	0.42366169047619
682	0.402579952380952
684	0.40968880952381
686	0.441634547619048
688	0.481942142857143
690	0.511967
692	0.515714642857143
694	0.477299095238095
696	0.394399547619048
698	0.292093523809524
700	0.203599523809524
702	0.141695833333333
704	0.0998847380952381
706	0.0722807857142857
708	0.0547225476190476
710	0.0412599761904762
712	0.0271885
714	0.0144574285714286
716	0.00956228571428571
718	0.0119210714285714
720	0.0127650476190476
722	0.00894647619047619
724	0.00557769047619048
726	0.00544161904761905
728	0.00495442857142857
730	0.00348557142857143
732	0.0044635
734	0.0082867619047619
736	0.0122305476190476
738	0.0137631904761905
740	0.0135094761904762
742	0.0140131666666667
744	0.0167785238095238
746	0.021233880952381
748	0.0253131904761905
750	0.027769119047619
752	0.0295040238095238
754	0.0334240476190476
756	0.0394134523809524
758	0.0448521428571429
760	0.0513067857142857
762	0.062468
764	0.0780420714285714
766	0.0979668571428571
768	0.127099666666667
770	0.167538952380952
772	0.207244071428571
774	0.236325214285714
776	0.266097666666667
778	0.327145380952381
780	0.427560285714286
782	0.520688428571429
784	0.54010619047619
786	0.458582357142857
788	0.320446142857143
790	0.191872642857143
792	0.114725452380952
794	0.0804581666666667
796	0.0658430714285714
798	0.0582420476190476
800	0.0581353571428571
802	0.0630187142857143
804	0.0674119047619048
806	0.0677984761904762
808	0.0641466904761905
810	0.0625671428571429
812	0.0717130952380952
814	0.0942475238095238
816	0.121762666666667
818	0.144989452380952
820	0.159449404761905
822	0.160290976190476
824	0.142448976190476
826	0.109887214285714
828	0.0775662619047619
830	0.0551278571428571
832	0.0411854047619048
834	0.0348207380952381
836	0.037631380952381
838	0.0442767857142857
840	0.0499723095238095
842	0.0576025476190476
844	0.0652867857142857
846	0.0672400714285714
848	0.0653956904761905
850	0.0616148571428571
852	0.0573022380952381
854	0.0603856428571429
856	0.0713177619047619
858	0.086453
860	0.112577523809524
862	0.150206761904762
864	0.186731261904762
866	0.217820833333333
868	0.24545
870	0.262023785714286
872	0.261101238095238
874	0.243087214285714
876	0.209503785714286
878	0.168022119047619
880	0.129156047619048
882	0.0976870238095238
884	0.0750786666666667
886	0.0601295714285714
888	0.0477264285714286
890	0.0364125238095238
892	0.029356380952381
894	0.0261449047619048
896	0.0219109047619048
898	0.0157533095238095
900	0.0102580952380952
902	0.00657688095238095
904	0.00535219047619048
906	0.00862002380952381
908	0.014348
910	0.0168399047619048
912	0.0148112142857143
914	0.0142707380952381
916	0.0176957142857143
918	0.0210397619047619
920	0.0221081904761905
922	0.0245405952380952
924	0.0327480714285714
926	0.0438480952380952
928	0.0544796666666667
930	0.0679407380952381
932	0.0882203333333333
934	0.111582357142857
936	0.128823904761905
938	0.137534880952381
940	0.138986714285714
942	0.129701642857143
944	0.109261738095238
946	0.0865641428571429
948	0.0696638571428571
950	0.0581233571428571
952	0.0525584761904762
954	0.0578902857142857
956	0.0739285238095238
958	0.0947156904761905
960	0.112990452380952
962	0.124869261904762
964	0.129530595238095
966	0.127414619047619
968	0.117829523809524
970	0.0994026666666667
972	0.0753819761904762
974	0.0549246666666667
976	0.0465065238095238
978	0.0470564285714286
980	0.0485216904761905
982	0.0477849285714286
984	0.0478107380952381
986	0.0513250952380952
988	0.0602327857142857
990	0.0704739523809524
992	0.0766079285714286
994	0.0810447619047619
996	0.0843639761904762
998	0.0817904047619048
1000	0.0762502380952381
1002	0.0747504761904762
1004	0.0741435714285714
1006	0.0681941904761905
1008	0.0589927857142857
1010	0.0487453571428571
1012	0.0366909047619048
1014	0.0250087142857143
1016	0.0177791666666667
1018	0.0155252619047619
1020	0.0160251904761905
1022	0.019020380952381
1024	0.0247239761904762
1026	0.0305332142857143
1028	0.034380619047619
1030	0.0369035714285714
1032	0.0409028571428571
1034	0.0480264047619048
1036	0.0554645238095238
1038	0.060455
1040	0.0637930714285714
1042	0.0674154761904762
1044	0.0701203095238095
1046	0.0703529761904762
1048	0.0688454761904762
1050	0.0698893571428571
1052	0.0766484285714286
1054	0.0844028333333333
1056	0.0874095952380952
1058	0.0872342619047619
1060	0.0905293095238095
1062	0.0972264047619048
1064	0.101132333333333
1066	0.0948655714285714
1068	0.0790539523809524
1070	0.0613049285714286
1072	0.0483174523809524
1074	0.0415851904761905
1076	0.0407812380952381
1078	0.0446461666666667
1080	0.0496519047619048
1082	0.0538357619047619
1084	0.0602886428571429
1086	0.0713527619047619
1088	0.0838342619047619
1090	0.090987380952381
1092	0.0919686666666667
1094	0.0902754523809524
1096	0.0875074047619048
1098	0.0825525714285714
1100	0.076394119047619
1102	0.0727444523809524
1104	0.0713639047619048
1106	0.0695522619047619
1108	0.0675225476190476
1110	0.067267880952381
1112	0.0686910238095238
1114	0.0710517380952381
1116	0.0736907619047619
1118	0.0760699285714286
1120	0.0815282380952381
1122	0.0946720238095238
1124	0.11560969047619
1126	0.140760404761905
1128	0.164877833333333
1130	0.179521428571429
1132	0.176858023809524
1134	0.161701523809524
1136	0.145061047619048
1138	0.130844
1140	0.114687547619048
1142	0.0952346904761905
1144	0.0757887142857143
1146	0.061913
1148	0.0549420952380952
1150	0.0474975476190476
1152	0.038024
1154	0.0315866666666667
1156	0.0270984761904762
1158	0.0205982857142857
1160	0.0157545714285714
1162	0.0153580476190476
1164	0.0160289761904762
1166	0.0158996904761905
1168	0.0143108571428571
1170	0.0131199285714286
1172	0.0145499047619048
1174	0.0170107857142857
1176	0.0189195476190476
1178	0.0224951666666667
1180	0.0289661904761905
1182	0.0365411428571429
1184	0.0469340952380952
1186	0.0654964285714286
1188	0.0975280238095238
1190	0.142694095238095
1192	0.195942571428571
1194	0.251640595238095
1196	0.297696380952381
1198	0.317894880952381
1200	0.305287333333333
1202	0.265376904761905
1204	0.209853714285714
1206	0.15657869047619
1208	0.116026571428571
1210	0.0848093571428571
1212	0.0584821904761905
1214	0.0392897619047619
1216	0.0271477857142857
1218	0.0211020714285714
1220	0.0195222619047619
1222	0.0173216666666667
1224	0.0117996904761905
1226	0.00757064285714286
1228	0.00794295238095238
1230	0.0110500714285714
1232	0.0121771428571429
1234	0.0103812857142857
1236	0.00892695238095238
1238	0.0102048095238095
1240	0.012413880952381
1242	0.012680380952381
1244	0.0114386666666667
1246	0.011339619047619
1248	0.0147939047619048
1250	0.0225262380952381
1252	0.0317019761904762
1254	0.0381853095238095
1256	0.0417529285714286
1258	0.0467422142857143
1260	0.055230380952381
1262	0.0643882380952381
1264	0.0717584523809524
1266	0.0766413333333333
1268	0.0783500238095238
1270	0.0760593571428571
1272	0.0694067857142857
1274	0.0587074047619048
1276	0.0489482142857143
1278	0.0461450476190476
1280	0.0508446428571429
1282	0.0591833333333333
1284	0.074474
1286	0.103365547619048
1288	0.144995404761905
1290	0.18995880952381
1292	0.229040714285714
1294	0.257912523809524
1296	0.27314419047619
1298	0.270864952380952
1300	0.248574357142857
1302	0.211371595238095
1304	0.169069238095238
1306	0.130018785714286
1308	0.0995050238095238
1310	0.0826543333333333
1312	0.0796782857142857
1314	0.0790217857142857
1316	0.0751183333333333
1318	0.0744580714285714
1320	0.0811916428571429
1322	0.092213
1324	0.108135047619048
1326	0.132722476190476
1328	0.169037261904762
1330	0.223026547619048
1332	0.300125952380952
1334	0.406442166666667
1336	0.540373380952381
1338	0.674283880952381
1340	0.748174309523809
1342	0.730768166666667
1344	0.646143380952381
1346	0.541000880952381
1348	0.44006519047619
1350	0.351387238095238
1352	0.276850785714286
1354	0.212888976190476
1356	0.159528380952381
1358	0.121838047619048
1360	0.0966751666666667
1362	0.078247
1364	0.0675030952380952
1366	0.0666848095238095
1368	0.0719514761904762
1370	0.0802633333333333
1372	0.0947859523809524
1374	0.120331
1376	0.160887047619048
1378	0.214267571428571
1380	0.269718023809524
1382	0.313983952380952
1384	0.338048833333333
1386	0.34637930952381
1388	0.350330857142857
1390	0.357729738095238
1392	0.376235833333333
1394	0.404408404761905
1396	0.427545476190476
1398	0.440412357142857
1400	0.452240904761905
1402	0.463081119047619
1404	0.45982880952381
1406	0.444496904761905
1408	0.421799785714286
1410	0.387106023809524
1412	0.346648571428571
1414	0.315477476190476
1416	0.300168666666667
1418	0.302105142857143
1420	0.319992023809524
1422	0.337101642857143
1424	0.330184047619048
1426	0.297207785714286
1428	0.24782930952381
1430	0.192111404761905
1432	0.142609261904762
1434	0.108530738095238
1436	0.0892090238095238
1438	0.0749956904761905
1440	0.0623820238095238
1442	0.0544572619047619
1444	0.0484140476190476
1446	0.0418235238095238
1448	0.0375656428571429
1450	0.0360285238095238
1452	0.0341181904761905
1454	0.0317699523809524
1456	0.028796
1458	0.0269547619047619
1460	0.0305226904761905
1462	0.0374110952380952
1464	0.0401530714285714
1466	0.0400441428571429
1468	0.0413260476190476
1470	0.0438520714285714
1472	0.049452619047619
1474	0.0588185476190476
1476	0.066891
1478	0.0701263333333333
1480	0.0723112857142857
1482	0.0763973095238095
1484	0.0783371904761905
1486	0.0779874285714286
1488	0.0789161428571429
1490	0.0821972142857143
1492	0.0818999285714286
1494	0.0743779523809524
1496	0.0641338095238095
1498	0.0588048571428571
1500	0.059998880952381
1502	0.0623883333333333
1504	0.0585619761904762
1506	0.0515617142857143
1508	0.0495090476190476
1510	0.0528372857142857
1512	0.0561923333333333
1514	0.0578185714285714
1516	0.0578394523809524
1518	0.0564710714285714
1520	0.057431380952381
1522	0.0612312857142857
1524	0.0619168095238095
1526	0.0576300238095238
1528	0.0515358571428571
1530	0.0462842142857143
1532	0.040085
1534	0.0348471904761905
1536	0.0346958095238095
1538	0.0377352857142857
1540	0.0386902142857143
1542	0.0375064761904762
1544	0.0387339761904762
1546	0.0397618095238095
1548	0.039217619047619
